Drug A,Drug B,Cell Line Name,Score
Vorinostat,Romidepsin,OVCAR-3,-2.0
Fulvestrant,Nilotinib,MDA-MB-468,-4.111111111111111
Fulvestrant,Cladribine,SF-295,-5.666666666666668
Fulvestrant,Everolimus,HOP-92,-3.7777777777777777
Docetaxel,Imatinib mesylate,HT29,26.33333333333333
Vorinostat,Tamoxifen citrate,UACC-257,-3.0
Quinacrine hydrochloride,Mitotane,SF-295,-4.777777777777779
Cladribine,Celecoxib,UACC-257,-2.4444444444444446
Mitotane,Imatinib mesylate,NCI-H23,2.4444444444444446
Nilotinib,Vinblastine sulfate (hydrate),NCI-H226,-0.4444444444444444
Nilotinib,Cladribine,HOP-92,0.3333333333333333
Fulvestrant,Dasatinib,SK-MEL-5,-4.666666666666667
Quinacrine hydrochloride,Sirolimus,SF-295,-7.0
Sirolimus,Cladribine,A549/ATCC,-6.1111111111111125
Paclitaxel,Nilotinib,MALME-3M,-12.555555555555555
Romidepsin,Tretinoin,SW-620,-5.888888888888888
Romidepsin,Tretinoin,MDA-MB-468,-1.2222222222222223
Vorinostat,Tamoxifen citrate,SF-268,-18.22222222222221
Fulvestrant,Dasatinib,HT29,7.777777777777778
Cladribine,Celecoxib,RPMI-8226,-5.5555555555555545
Mitotane,Cladribine,U251,-3.2222222222222223
Nilotinib,Cladribine,NCI-H226,-1.3333333333333333
Vorinostat,Imatinib mesylate,DU-145,-13.555555555555555
Quinacrine hydrochloride,Vinblastine sulfate (hydrate),HL-60(TB),-3.111111111111111
Dasatinib,Docetaxel,T-47D,5.5555555555555545
Vinblastine sulfate (hydrate),Tretinoin,SF-295,-1.0
Everolimus,Cladribine,MDA-MB-231/ATCC,-2.6666666666666665
Quinacrine hydrochloride,Docetaxel,SF-295,4.888888888888889
Everolimus,Tamoxifen citrate,UO-31,14.111111111111107
Thalidomide,Docetaxel,CAKI-1,-11.444444444444445
Dasatinib,Paclitaxel,IGROV1,3.4444444444444446
Fulvestrant,Tretinoin,BT-549,1.6666666666666667
Dasatinib,Cladribine,MCF7,-1.2222222222222223
Mitotane,Nilotinib,UACC-62,1.4444444444444444
Sorafenib tosylate,Tamoxifen citrate,HCT-116,-3.111111111111111
Vorinostat,Vinblastine sulfate (hydrate),KM12,-0.8888888888888888
Sorafenib tosylate,Paclitaxel,MCF7,14.111111111111107
Everolimus,Sirolimus,NCI-H322M,0.7777777777777778
Paclitaxel,Cladribine,MDA-MB-468,8.333333333333334
Quinacrine hydrochloride,Tamoxifen citrate,IGROV1,-3.333333333333333
Cladribine,Celecoxib,EKVX,-10.666666666666666
Thalidomide,Paclitaxel,KM12,-8.777777777777779
Thalidomide,Vinblastine sulfate (hydrate),SF-268,7.1111111111111125
Romidepsin,Nilotinib,RPMI-8226,-0.1111111111111111
Sirolimus,Tretinoin,ACHN,5.888888888888888
Thalidomide,Mitotane,ACHN,-1.7777777777777777
Romidepsin,Tretinoin,OVCAR-3,-2.888888888888889
Dasatinib,Tamoxifen citrate,NCI-H460,-1.2222222222222223
Vorinostat,Vinblastine sulfate (hydrate),HS 578T,0.8888888888888888
Vinblastine sulfate (hydrate),Sirolimus,KM12,-6.222222222222222
Paclitaxel,Sirolimus,OVCAR-3,13.333333333333336
Fulvestrant,Dasatinib,NCI-H226,0.2222222222222222
Vinblastine sulfate (hydrate),Romidepsin,HOP-62,5.222222222222221
Mitotane,Imatinib mesylate,DU-145,-5.0
Vinblastine sulfate (hydrate),Romidepsin,EKVX,-4.333333333333333
Vorinostat,Cladribine,OVCAR-8,-1.4444444444444444
Tretinoin,Cladribine,KM12,-3.555555555555556
Paclitaxel,Sirolimus,MDA-MB-468,1.5555555555555556
Nilotinib,Vinblastine sulfate (hydrate),ACHN,-5.0
Paclitaxel,Celecoxib,MDA-MB-468,27.88888888888889
Imatinib mesylate,Cladribine,RPMI-8226,1.5555555555555556
Mitotane,Dasatinib,NCI-H23,-2.555555555555556
Mitotane,Docetaxel,BT-549,-2.7777777777777777
Sirolimus,Tretinoin,NCI-H322M,7.0
Sorafenib tosylate,Tretinoin,HS 578T,7.555555555555554
Fulvestrant,Sirolimus,SF-295,-2.333333333333333
Romidepsin,Docetaxel,UACC-62,-5.888888888888888
Vinblastine sulfate (hydrate),Tretinoin,UACC-257,8.555555555555555
Dasatinib,Tretinoin,A549/ATCC,4.5555555555555545
Romidepsin,Tamoxifen citrate,NCI-H226,4.2222222222222205
Mitotane,Tretinoin,U251,-3.4444444444444446
Everolimus,Imatinib mesylate,NCI-H522,-6.666666666666668
Sirolimus,Celecoxib,K-562,4.777777777777779
Sorafenib tosylate,Tamoxifen citrate,OVCAR-3,-0.8888888888888888
Mitotane,Nilotinib,A549/ATCC,-3.0
Everolimus,Cladribine,MALME-3M,-1.0
Fulvestrant,Sirolimus,UACC-257,-4.0
Vorinostat,Celecoxib,HL-60(TB),-36.444444444444436
Docetaxel,Imatinib mesylate,MDA-MB-231/ATCC,1.5555555555555556
Sirolimus,Celecoxib,MDA-MB-468,20.11111111111111
Fulvestrant,Dasatinib,BT-549,-2.555555555555556
Romidepsin,Paclitaxel,UACC-257,3.111111111111111
Quinacrine hydrochloride,Tamoxifen citrate,PC-3,-1.4444444444444444
Mitotane,Cladribine,A549/ATCC,-13.0
Dasatinib,Docetaxel,DU-145,-3.555555555555556
Sorafenib tosylate,Paclitaxel,ACHN,-0.4444444444444444
Romidepsin,Tamoxifen citrate,LOX IMVI,-5.888888888888888
Vorinostat,Imatinib mesylate,HCT-116,-16.555555555555557
Sorafenib tosylate,Paclitaxel,T-47D,16.0
Nilotinib,Tamoxifen citrate,HCT-116,-3.0
Romidepsin,Vinblastine sulfate (hydrate),T-47D,-12.222222222222221
Nilotinib,Vinblastine sulfate (hydrate),A498,-0.4444444444444444
Sorafenib tosylate,Nilotinib,ACHN,-8.0
Paclitaxel,Tamoxifen citrate,HT29,30.0
Fulvestrant,Cladribine,A549/ATCC,-3.555555555555556
Dasatinib,Nilotinib,KM12,-0.7777777777777778
Vinblastine sulfate (hydrate),Everolimus,MCF7,-3.6666666666666665
Romidepsin,Tamoxifen citrate,IGROV1,6.333333333333332
Thalidomide,Vinblastine sulfate (hydrate),MDA-MB-468,1.4444444444444444
Quinacrine hydrochloride,Tretinoin,MCF7,-7.888888888888887
Vorinostat,Celecoxib,T-47D,-7.333333333333332
Tamoxifen citrate,Tretinoin,ACHN,4.777777777777779
Everolimus,Tretinoin,SK-MEL-28,-8.222222222222221
Tamoxifen citrate,Tretinoin,MDA-MB-468,2.333333333333333
Everolimus,Paclitaxel,HCT-15,-5.777777777777778
Everolimus,Sirolimus,NCI-H460,-3.6666666666666665
Everolimus,Docetaxel,K-562,3.0
Sorafenib tosylate,Dasatinib,SK-OV-3,0.2222222222222222
Vinblastine sulfate (hydrate),Dasatinib,SF-295,-1.0
Vinblastine sulfate (hydrate),Vorinostat,MCF7,0.1111111111111111
Docetaxel,Paclitaxel,HCT-116,-4.111111111111111
Paclitaxel,Sirolimus,PC-3,5.5555555555555545
Quinacrine hydrochloride,Cladribine,SF-539,-10.888888888888893
Fulvestrant,Nilotinib,SW-620,-3.333333333333333
Paclitaxel,Sirolimus,HS 578T,0.8888888888888888
Thalidomide,Sirolimus,NCI-H322M,-2.1111111111111107
Mitotane,Dasatinib,A549/ATCC,-3.0
Mitotane,Tretinoin,MDA-MB-231/ATCC,0.3333333333333333
Vinblastine sulfate (hydrate),Sirolimus,MALME-3M,-9.777777777777779
Quinacrine hydrochloride,Tamoxifen citrate,MDA-MB-435,-0.7777777777777778
Quinacrine hydrochloride,Docetaxel,NCI-H322M,-1.6666666666666667
Mitotane,Celecoxib,HS 578T,-3.6666666666666665
Sorafenib tosylate,Sirolimus,SF-539,-2.555555555555556
Vinblastine sulfate (hydrate),Paclitaxel,A549/ATCC,-4.5555555555555545
Nilotinib,Mitotane,SF-268,-0.8888888888888888
Dasatinib,Imatinib mesylate,MDA-MB-231/ATCC,-5.0
Thalidomide,Tamoxifen citrate,BT-549,-2.1111111111111107
Imatinib mesylate,Cladribine,NCI-H226,-1.8888888888888888
Docetaxel,Imatinib mesylate,T-47D,10.555555555555557
Sorafenib tosylate,Docetaxel,OVCAR-3,14.888888888888893
Mitotane,Imatinib mesylate,MDA-MB-468,-1.7777777777777777
Sorafenib tosylate,Docetaxel,MDA-MB-231/ATCC,12.444444444444445
Sirolimus,Tretinoin,SF-539,1.2222222222222223
Mitotane,Dasatinib,NCI-H522,0.1111111111111111
Tretinoin,Cladribine,NCI-H460,-5.888888888888888
Romidepsin,Cladribine,HS 578T,5.222222222222221
Dasatinib,Imatinib mesylate,SF-268,-1.8888888888888888
Fulvestrant,Imatinib mesylate,ACHN,-8.444444444444445
Nilotinib,Tretinoin,SF-539,-0.8888888888888888
Sorafenib tosylate,Docetaxel,K-562,12.555555555555555
Vorinostat,Tretinoin,IGROV1,-1.8888888888888888
Docetaxel,Celecoxib,OVCAR-3,19.444444444444443
Sirolimus,Nilotinib,OVCAR-3,2.6666666666666665
Thalidomide,Docetaxel,SK-OV-3,-8.11111111111111
Mitotane,Everolimus,T-47D,-7.888888888888887
Thalidomide,Mitotane,DU-145,-7.333333333333332
Everolimus,Docetaxel,T-47D,-9.888888888888893
Sirolimus,Tamoxifen citrate,MALME-3M,10.222222222222221
Mitotane,Everolimus,UACC-257,-5.5555555555555545
Vinblastine sulfate (hydrate),Paclitaxel,UACC-62,0.7777777777777778
Nilotinib,Cladribine,SF-295,-12.555555555555555
Nilotinib,Mitotane,HS 578T,-7.333333333333332
Mitotane,Tamoxifen citrate,U251,1.5555555555555556
Quinacrine hydrochloride,Mitotane,UACC-257,3.555555555555556
Vorinostat,Romidepsin,KM12,0.6666666666666666
Dasatinib,Docetaxel,HS 578T,-1.0
Sirolimus,Tamoxifen citrate,NCI-H522,-6.4444444444444455
Quinacrine hydrochloride,Sirolimus,UACC-62,2.1111111111111107
Docetaxel,Tretinoin,T-47D,12.777777777777779
Nilotinib,Vinblastine sulfate (hydrate),K-562,-16.555555555555557
Mitotane,Imatinib mesylate,SF-268,-5.222222222222221
Nilotinib,Celecoxib,DU-145,-7.333333333333332
Docetaxel,Paclitaxel,NCI-H226,-2.333333333333333
Nilotinib,Tamoxifen citrate,PC-3,-5.777777777777778
Vorinostat,Nilotinib,PC-3,-16.666666666666668
Cladribine,Celecoxib,MDA-MB-435,-1.8888888888888888
Vinblastine sulfate (hydrate),Romidepsin,SK-MEL-28,7.0
Imatinib mesylate,Celecoxib,NCI-H460,-1.4444444444444444
Mitotane,Dasatinib,MALME-3M,-0.1111111111111111
Sorafenib tosylate,Docetaxel,MCF7,1.1111111111111112
Fulvestrant,Romidepsin,SK-MEL-5,10.333333333333334
Fulvestrant,Celecoxib,HCT-15,-8.0
Sirolimus,Nilotinib,SK-OV-3,3.111111111111111
Sorafenib tosylate,Romidepsin,MDA-MB-435,-0.8888888888888888
Dasatinib,Paclitaxel,HT29,-8.888888888888891
Romidepsin,Tretinoin,LOX IMVI,-5.333333333333333
Sorafenib tosylate,Vorinostat,SF-268,0.4444444444444444
Thalidomide,Tamoxifen citrate,SF-268,-5.333333333333333
Dasatinib,Tretinoin,HL-60(TB),3.4444444444444446
Vinblastine sulfate (hydrate),Tretinoin,NCI-H226,7.555555555555554
Sorafenib tosylate,Nilotinib,SF-539,-8.777777777777779
Romidepsin,Paclitaxel,NCI-H460,-2.888888888888889
Dasatinib,Imatinib mesylate,HS 578T,16.333333333333332
Dasatinib,Sirolimus,UACC-257,-6.1111111111111125
Fulvestrant,Tamoxifen citrate,NCI-H322M,0.8888888888888888
Vorinostat,Tretinoin,HS 578T,2.2222222222222223
Fulvestrant,Cladribine,SF-268,-2.2222222222222223
Quinacrine hydrochloride,Vinblastine sulfate (hydrate),MDA-MB-435,-10.333333333333334
Vorinostat,Docetaxel,SF-539,-2.888888888888889
Vorinostat,Tretinoin,OVCAR-4,-2.333333333333333
Dasatinib,Celecoxib,MDA-MB-468,-2.888888888888889
Quinacrine hydrochloride,Tamoxifen citrate,T-47D,0.7777777777777778
Vinblastine sulfate (hydrate),Celecoxib,A498,-2.888888888888889
Mitotane,Celecoxib,MDA-MB-231/ATCC,0.8888888888888888
Sorafenib tosylate,Docetaxel,ACHN,8.11111111111111
Thalidomide,Cladribine,SK-MEL-28,-1.2222222222222223
Vinblastine sulfate (hydrate),Celecoxib,MALME-3M,-6.666666666666668
Thalidomide,Paclitaxel,SK-OV-3,-0.1111111111111111
Docetaxel,Fulvestrant,KM12,19.33333333333333
Tretinoin,Cladribine,SK-OV-3,-2.333333333333333
Sorafenib tosylate,Romidepsin,U251,-0.2222222222222222
Mitotane,Imatinib mesylate,RPMI-8226,-12.555555555555555
Tamoxifen citrate,Celecoxib,MDA-MB-231/ATCC,5.4444444444444455
Fulvestrant,Sirolimus,MDA-MB-468,-2.6666666666666665
Everolimus,Celecoxib,SK-MEL-28,-21.0
Fulvestrant,Dasatinib,SW-620,-1.7777777777777777
Nilotinib,Cladribine,KM12,-3.333333333333333
Vinblastine sulfate (hydrate),Paclitaxel,K-562,0.6666666666666666
Vinblastine sulfate (hydrate),Paclitaxel,NCI-H322M,0.7777777777777778
Mitotane,Celecoxib,SK-MEL-5,-5.888888888888888
Fulvestrant,Celecoxib,OVCAR-3,-3.4444444444444446
Docetaxel,Celecoxib,BT-549,15.444444444444445
Vorinostat,Romidepsin,T-47D,-1.7777777777777777
Romidepsin,Imatinib mesylate,MDA-MB-231/ATCC,-1.4444444444444444
Sirolimus,Tretinoin,RPMI-8226,15.222222222222221
Vorinostat,Vinblastine sulfate (hydrate),UACC-62,-14.888888888888893
Everolimus,Celecoxib,PC-3,4.888888888888889
Everolimus,Tretinoin,SF-539,-9.222222222222221
Tretinoin,Cladribine,NCI-H23,0.2222222222222222
Vinblastine sulfate (hydrate),Tretinoin,HCT-116,0.0
Vorinostat,Celecoxib,MALME-3M,-7.1111111111111125
Vinblastine sulfate (hydrate),Vorinostat,KM12,0.6666666666666666
Vorinostat,Romidepsin,MALME-3M,7.333333333333332
Everolimus,Paclitaxel,U251,3.111111111111111
Dasatinib,Imatinib mesylate,BT-549,-4.333333333333333
Mitotane,Docetaxel,SW-620,5.4444444444444455
Fulvestrant,Cladribine,KM12,1.0
Docetaxel,Cladribine,MALME-3M,-7.0
Mitotane,Imatinib mesylate,U251,-9.444444444444443
Vinblastine sulfate (hydrate),Dasatinib,MDA-MB-435,-1.4444444444444444
Romidepsin,Paclitaxel,RPMI-8226,-4.0
Dasatinib,Tretinoin,UO-31,5.5555555555555545
Nilotinib,Cladribine,IGROV1,-6.0
Vorinostat,Celecoxib,NCI-H460,-6.4444444444444455
Docetaxel,Celecoxib,HS 578T,20.88888888888889
Tretinoin,Celecoxib,DU-145,-14.333333333333336
Quinacrine hydrochloride,Vinblastine sulfate (hydrate),K-562,-8.11111111111111
Fulvestrant,Imatinib mesylate,SW-620,-8.0
Thalidomide,Tretinoin,SF-295,-6.5555555555555545
Dasatinib,Romidepsin,HS 578T,-8.888888888888891
Thalidomide,Cladribine,MDA-MB-468,-0.5555555555555556
Sorafenib tosylate,Romidepsin,BT-549,-3.2222222222222223
Imatinib mesylate,Cladribine,OVCAR-3,1.4444444444444444
Gefitinib,Lenalidomide,T-47D,-1.0
Sorafenib tosylate,Cladribine,MDA-MB-435,-3.7777777777777777
Vinblastine sulfate (hydrate),Dasatinib,NCI-H23,3.0
Vorinostat,Tretinoin,SK-MEL-5,-6.5555555555555545
Quinacrine hydrochloride,Mitotane,HL-60(TB),-2.6666666666666665
Nilotinib,Tretinoin,RPMI-8226,2.7777777777777777
Romidepsin,Paclitaxel,OVCAR-3,-8.11111111111111
Vorinostat,Tretinoin,RPMI-8226,14.444444444444445
Sirolimus,Imatinib mesylate,NCI-H460,-4.5555555555555545
Sorafenib tosylate,Celecoxib,CAKI-1,-15.444444444444445
Vorinostat,Tretinoin,UO-31,-1.5555555555555556
Vinblastine sulfate (hydrate),Tretinoin,SK-MEL-5,9.0
Everolimus,Docetaxel,OVCAR-3,-4.777777777777779
Sorafenib tosylate,Tamoxifen citrate,NCI-H460,-0.8888888888888888
Vinblastine sulfate (hydrate),Vorinostat,T-47D,-5.111111111111111
Fulvestrant,Tretinoin,DU-145,7.555555555555554
Nilotinib,Cladribine,T-47D,-5.777777777777778
Quinacrine hydrochloride,Vinblastine sulfate (hydrate),PC-3,0.1111111111111111
Docetaxel,Fulvestrant,PC-3,-3.2222222222222223
Fulvestrant,Romidepsin,CAKI-1,2.0
Imatinib mesylate,Celecoxib,RPMI-8226,-7.222222222222222
Fulvestrant,Sirolimus,T-47D,2.888888888888889
Docetaxel,Vinblastine sulfate (hydrate),RPMI-8226,-2.0
Docetaxel,Nilotinib,HL-60(TB),19.555555555555557
Mitotane,Sirolimus,MDA-MB-468,-5.333333333333333
Romidepsin,Imatinib mesylate,KM12,2.333333333333333
Fulvestrant,Dasatinib,NCI-H522,-1.3333333333333333
Fulvestrant,Paclitaxel,UACC-257,-2.555555555555556
Fulvestrant,Romidepsin,MDA-MB-468,-2.555555555555556
Romidepsin,Celecoxib,UACC-62,-1.3333333333333333
Vinblastine sulfate (hydrate),Imatinib mesylate,BT-549,-2.2222222222222223
Romidepsin,Paclitaxel,OVCAR-4,-4.2222222222222205
Dasatinib,Sirolimus,A498,4.888888888888889
Tretinoin,Celecoxib,T-47D,0.2222222222222222
Sorafenib tosylate,Paclitaxel,LOX IMVI,17.444444444444443
Fulvestrant,Paclitaxel,NCI-H522,-0.2222222222222222
Paclitaxel,Sirolimus,NCI-H522,0.6666666666666666
Fulvestrant,Nilotinib,OVCAR-8,-3.555555555555556
Vorinostat,Imatinib mesylate,LOX IMVI,0.1111111111111111
Vinblastine sulfate (hydrate),Everolimus,SK-MEL-5,1.2222222222222223
Quinacrine hydrochloride,Docetaxel,HOP-62,-7.1111111111111125
Fulvestrant,Celecoxib,DU-145,-16.333333333333332
Sorafenib tosylate,Nilotinib,KM12,-8.555555555555555
Everolimus,Celecoxib,IGROV1,-1.6666666666666667
Romidepsin,Imatinib mesylate,T-47D,-15.222222222222221
Dasatinib,Tamoxifen citrate,U251,-12.555555555555555
Sorafenib tosylate,Vorinostat,OVCAR-3,-12.0
Nilotinib,Tamoxifen citrate,NCI-H522,-3.0
Paclitaxel,Nilotinib,T-47D,-21.11111111111111
Tretinoin,Celecoxib,HS 578T,9.333333333333334
Sorafenib tosylate,Romidepsin,NCI-H226,0.7777777777777778
Sorafenib tosylate,Everolimus,HOP-62,-11.111111111111107
Mitotane,Everolimus,OVCAR-8,8.222222222222221
Everolimus,Nilotinib,A498,-2.333333333333333
Mitotane,Sirolimus,HCT-15,-6.1111111111111125
Cladribine,Celecoxib,KM12,-5.666666666666668
Sorafenib tosylate,Celecoxib,SF-295,-1.0
Tamoxifen citrate,Tretinoin,OVCAR-4,-3.0
Vinblastine sulfate (hydrate),Imatinib mesylate,DU-145,-5.0
Vinblastine sulfate (hydrate),Nilotinib,U251,-2.0
Docetaxel,Tretinoin,OVCAR-4,11.444444444444445
Quinacrine hydrochloride,Cladribine,CAKI-1,-6.333333333333332
Nilotinib,Celecoxib,KM12,-5.4444444444444455
Quinacrine hydrochloride,Tretinoin,UO-31,-6.333333333333332
Dasatinib,Romidepsin,KM12,-5.333333333333333
Imatinib mesylate,Tamoxifen citrate,MALME-3M,2.6666666666666665
Fulvestrant,Sirolimus,NCI-H522,-2.4444444444444446
Nilotinib,Celecoxib,LOX IMVI,-1.4444444444444444
Paclitaxel,Sirolimus,SW-620,1.7777777777777777
Dasatinib,Cladribine,NCI-H226,-3.555555555555556
Sorafenib tosylate,Docetaxel,IGROV1,3.0
Tamoxifen citrate,Celecoxib,NCI-H23,-1.2222222222222223
Sorafenib tosylate,Cladribine,BT-549,-4.666666666666667
Quinacrine hydrochloride,Tamoxifen citrate,MCF7,-1.4444444444444444
Fulvestrant,Romidepsin,NCI-H226,-5.111111111111111
Vinblastine sulfate (hydrate),Everolimus,BT-549,-2.888888888888889
Mitotane,Tamoxifen citrate,NCI-H226,-4.4444444444444455
Fulvestrant,Cladribine,BT-549,-3.111111111111111
Romidepsin,Celecoxib,NCI-H460,1.4444444444444444
Paclitaxel,Tamoxifen citrate,NCI-H226,16.88888888888889
Nilotinib,Celecoxib,SF-295,-8.777777777777779
Fulvestrant,Nilotinib,DU-145,-1.1111111111111112
Quinacrine hydrochloride,Paclitaxel,K-562,5.111111111111111
Romidepsin,Vinblastine sulfate (hydrate),OVCAR-3,-1.7777777777777777
Paclitaxel,Nilotinib,DU-145,12.333333333333336
Fulvestrant,Everolimus,IGROV1,31.11111111111111
Sorafenib tosylate,Tretinoin,HOP-62,1.8888888888888888
Sorafenib tosylate,Cladribine,OVCAR-3,-3.4444444444444446
Mitotane,Docetaxel,HOP-92,-10.222222222222221
Romidepsin,Tamoxifen citrate,DU-145,-2.555555555555556
Nilotinib,Celecoxib,UACC-257,-2.0
Quinacrine hydrochloride,Tamoxifen citrate,MALME-3M,-0.6666666666666666
Docetaxel,Nilotinib,IGROV1,2.6666666666666665
Quinacrine hydrochloride,Mitotane,ACHN,0.1111111111111111
Tretinoin,Cladribine,U251,2.888888888888889
Fulvestrant,Cladribine,IGROV1,-1.6666666666666667
Vorinostat,Tamoxifen citrate,KM12,-4.2222222222222205
Everolimus,Docetaxel,NCI-H322M,-1.8888888888888888
Mitotane,Sirolimus,SF-268,-1.1111111111111112
Docetaxel,Fulvestrant,SF-268,-6.1111111111111125
Mitotane,Nilotinib,DU-145,0.2222222222222222
Quinacrine hydrochloride,Vinblastine sulfate (hydrate),CAKI-1,-27.222222222222207
Sirolimus,Mitotane,NCI-H23,3.4444444444444446
Vinblastine sulfate (hydrate),Imatinib mesylate,A549/ATCC,-2.4444444444444446
Everolimus,Dasatinib,MCF7,-5.222222222222221
Paclitaxel,Cladribine,HCT-116,-4.4444444444444455
Sorafenib tosylate,Paclitaxel,NCI-H226,4.888888888888889
Sorafenib tosylate,Docetaxel,HS 578T,27.555555555555557
Sorafenib tosylate,Docetaxel,T-47D,-0.6666666666666666
Docetaxel,Celecoxib,RPMI-8226,16.0
Everolimus,Imatinib mesylate,HT29,-15.444444444444445
Vinblastine sulfate (hydrate),Imatinib mesylate,EKVX,-6.4444444444444455
Thalidomide,Sirolimus,SK-MEL-5,-6.5555555555555545
Paclitaxel,Celecoxib,IGROV1,17.444444444444443
Docetaxel,Tretinoin,BT-549,25.11111111111111
Tamoxifen citrate,Tretinoin,HOP-62,-26.0
Fulvestrant,Everolimus,ACHN,-2.333333333333333
Mitotane,Cladribine,PC-3,-4.2222222222222205
Romidepsin,Tretinoin,SF-268,-0.6666666666666666
Fulvestrant,Celecoxib,SK-MEL-5,-3.888888888888889
Vorinostat,Cladribine,SK-MEL-28,-1.6666666666666667
Dasatinib,Vorinostat,HCT-15,2.0
Dasatinib,Tretinoin,HCT-15,-8.222222222222221
Sorafenib tosylate,Celecoxib,MDA-MB-435,-3.888888888888889
Vorinostat,Cladribine,T-47D,-4.666666666666667
Everolimus,Cladribine,T-47D,-5.0
Sorafenib tosylate,Tretinoin,OVCAR-8,6.1111111111111125
Mitotane,Sirolimus,MDA-MB-231/ATCC,-1.5555555555555556
Vinblastine sulfate (hydrate),Imatinib mesylate,UACC-62,7.1111111111111125
Dasatinib,Celecoxib,HT29,3.6666666666666665
Tretinoin,Cladribine,IGROV1,2.333333333333333
Vinblastine sulfate (hydrate),Paclitaxel,MDA-MB-468,3.4444444444444446
Vorinostat,Docetaxel,HT29,14.0
Docetaxel,Celecoxib,SF-539,22.66666666666667
Thalidomide,Mitotane,KM12,-0.3333333333333333
Mitotane,Cladribine,NCI-H460,-7.333333333333332
Fulvestrant,Sirolimus,HCT-116,-10.555555555555557
Tamoxifen citrate,Celecoxib,NCI-H226,-9.444444444444443
Sorafenib tosylate,Everolimus,NCI-H460,-5.222222222222221
Dasatinib,Paclitaxel,SW-620,-0.1111111111111111
Fulvestrant,Paclitaxel,NCI-H226,0.0
Sirolimus,Cladribine,HCT-116,-4.2222222222222205
Sirolimus,Mitotane,MCF7,-4.5555555555555545
Nilotinib,Cladribine,MDA-MB-231/ATCC,-4.111111111111111
Docetaxel,Celecoxib,NCI-H226,8.555555555555555
Romidepsin,Paclitaxel,A549/ATCC,0.1111111111111111
Fulvestrant,Sirolimus,KM12,-6.0
Nilotinib,Cladribine,MCF7,-0.3333333333333333
Vinblastine sulfate (hydrate),Tamoxifen citrate,HOP-92,11.555555555555555
Everolimus,Vorinostat,SK-MEL-28,-13.333333333333336
Tretinoin,Celecoxib,SW-620,-7.777777777777778
Fulvestrant,Everolimus,DU-145,15.777777777777779
Mitotane,Tamoxifen citrate,LOX IMVI,5.0
Fulvestrant,Sirolimus,UO-31,-0.8888888888888888
Fulvestrant,Celecoxib,HL-60(TB),-14.333333333333336
Sorafenib tosylate,Nilotinib,IGROV1,1.2222222222222223
Docetaxel,Imatinib mesylate,IGROV1,8.333333333333334
Sirolimus,Tamoxifen citrate,MCF7,0.2222222222222222
Fulvestrant,Vorinostat,MDA-MB-231/ATCC,-4.888888888888889
Sirolimus,Nilotinib,MDA-MB-468,1.4444444444444444
Fulvestrant,Cladribine,NCI-H460,0.0
Thalidomide,Mitotane,MDA-MB-231/ATCC,-0.4444444444444444
Fulvestrant,Celecoxib,HCT-116,-9.333333333333334
Fulvestrant,Tretinoin,KM12,-2.333333333333333
Nilotinib,Mitotane,UACC-257,-2.0
Mitotane,Tamoxifen citrate,MALME-3M,-2.2222222222222223
Quinacrine hydrochloride,Docetaxel,BT-549,4.888888888888889
Vorinostat,Tretinoin,HCT-116,-1.3333333333333333
Sirolimus,Vinblastine sulfate (hydrate),MCF7,-2.888888888888889
Dasatinib,Paclitaxel,OVCAR-3,13.666666666666664
Quinacrine hydrochloride,Cladribine,EKVX,-15.0
Quinacrine hydrochloride,Vinblastine sulfate (hydrate),RPMI-8226,-5.0
Vinblastine sulfate (hydrate),Celecoxib,RPMI-8226,-0.5555555555555556
Sirolimus,Vinblastine sulfate (hydrate),T-47D,-6.222222222222222
Sorafenib tosylate,Docetaxel,OVCAR-8,4.0
Sorafenib tosylate,Everolimus,A549/ATCC,-17.777777777777782
